Set,N,DE,P.DE,FDR,DEG.GENES
HALLMARK_APICAL_JUNCTION,163,5,0.00243645701325188,0.121822850662594,"ARHGEF6,ZYX,ACTB,LIMA1,FYB1"
HALLMARK_MYOGENESIS,152,4,0.0112354959018197,0.192187006934467,"KIFC3,FLII,FKBP1B,PDE4DIP"
HALLMARK_IL6_JAK_STAT3_SIGNALING,82,3,0.011531220416068,0.192187006934467,"TNFRSF1A,CD44,TNF"
HALLMARK_ALLOGRAFT_REJECTION,184,4,0.0211715540145502,0.218838562588828,"TLR1,HLA-DRA,TNF,FYB1"
HALLMARK_IL2_STAT5_SIGNALING,191,4,0.023884486812253,0.218838562588828,"COL6A1,CD44,SMPDL3A,SLC39A8"
HALLMARK_COAGULATION,112,3,0.0262606275106594,0.218838562588828,"C3,PDGFB,GNG12"
HALLMARK_FATTY_ACID_METABOLISM,141,3,0.0468614970955096,0.33472497925364,"UBE2L6,IL4I1,ACADM"
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,160,3,0.0636067788708967,0.369293981249694,"GLIPR1,TPM4,CD44"
HALLMARK_XENOBIOTIC_METABOLISM,163,3,0.066472916624945,0.369293981249694,"TNFRSF1A,ARPP19,ABCC3"
HALLMARK_ADIPOGENESIS,190,3,0.0947957314351146,0.391163471779956,"C3,PHYH,ACADM"
HALLMARK_INTERFERON_GAMMA_RESPONSE,195,3,0.100508801890491,0.391163471779956,"APOL6,UBE2L6,TRIM25"
HALLMARK_INTERFERON_ALPHA_RESPONSE,96,2,0.104067957576405,0.391163471779956,"UBE2L6,TRIM25"
HALLMARK_OXIDATIVE_PHOSPHORYLATION,200,3,0.106357299106498,0.391163471779956,"ATP6V1G1,PHYH,ACADM"
HALLMARK_PI3K_AKT_MTOR_SIGNALING,99,2,0.109525772098388,0.391163471779956,"TNFRSF1A,SLA"
HALLMARK_ANGIOGENESIS,27,1,0.143080378695491,0.476934595651637,LRPAP1
HALLMARK_APICAL_SURFACE,35,1,0.181433625376241,0.549122495416247,ATP8B1
HALLMARK_DNA_REPAIR,148,2,0.206535630379002,0.549122495416247,"POLR2K,REV3L"
HALLMARK_APOPTOSIS,151,2,0.21278409092872,0.549122495416247,"CD44,TNF"
HALLMARK_ESTROGEN_RESPONSE_LATE,171,2,0.254800598259254,0.549122495416247,"CD44,NAB2"
HALLMARK_TGF_BETA_SIGNALING,52,1,0.257373330120528,0.549122495416247,RHOA
HALLMARK_HEME_METABOLISM,178,2,0.269578028708154,0.549122495416247,"C3,SIDT2"
HALLMARK_GLYCOLYSIS,180,2,0.273800539541625,0.549122495416247,"ARPP19,CD44"
HALLMARK_MYC_TARGETS_V2,57,1,0.278348151659231,0.549122495416247,HSPD1
HALLMARK_COMPLEMENT,185,2,0.284352080954998,0.549122495416247,"C3,PDGFB"
HALLMARK_G2M_CHECKPOINT,193,2,0.301204056993171,0.549122495416247,"AMD1,HSPA8"
HALLMARK_P53_PATHWAY,194,2,0.303306649167329,0.549122495416247,"STEAP3,SLC3A2"
HALLMARK_MTORC1_SIGNALING,196,2,0.307508597433098,0.549122495416247,"HSPD1,SLA"
HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,2,0.307508597433098,0.549122495416247,"CD44,TNF"
HALLMARK_SPERMATOGENESIS,93,1,0.412981667329213,0.699472021814273,IFT88
HALLMARK_BILE_ACID_METABOLISM,95,1,0.419683213088564,0.699472021814273,PHYH
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,108,1,0.461431377135332,0.74424415666989,FUS
HALLMARK_KRAS_SIGNALING_DN,117,1,0.488575204214399,0.763398756584998,TCF7L1
HALLMARK_UV_RESPONSE_DN,130,1,0.525404605450835,0.796067584016416,DBP
HALLMARK_UV_RESPONSE_UP,143,1,0.559602311882781,0.822944576298207,AMD1
HALLMARK_HYPOXIA,176,1,0.635826268331549,0.870790754439871,PDGFB
HALLMARK_ESTROGEN_RESPONSE_EARLY,178,1,0.640000244496607,0.870790754439871,CD44
HALLMARK_INFLAMMATORY_RESPONSE,189,1,0.6621232191355,0.870790754439871,TLR1
HALLMARK_MYC_TARGETS_V1,195,1,0.673616430967485,0.870790754439871,HSPD1
HALLMARK_MITOTIC_SPINDLE,198,1,0.6792167884631,0.870790754439871,MID1IP1
HALLMARK_ANDROGEN_RESPONSE,97,0,1,1,""
HALLMARK_CHOLESTEROL_HOMEOSTASIS,70,0,1,1,""
HALLMARK_E2F_TARGETS,198,0,1,1,""
HALLMARK_HEDGEHOG_SIGNALING,30,0,1,1,""
HALLMARK_KRAS_SIGNALING_UP,170,0,1,1,""
HALLMARK_NOTCH_SIGNALING,31,0,1,1,""
HALLMARK_PANCREAS_BETA_CELLS,21,0,1,1,""
HALLMARK_PEROXISOME,95,0,1,1,""
HALLMARK_PROTEIN_SECRETION,94,0,1,1,""
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,49,0,1,1,""
HALLMARK_WNT_BETA_CATENIN_SIGNALING,39,0,1,1,""
