,Set,NGenes,Direction,PValue,FDR,DEG.GENES
1,GOMF_INHIBITORY_MHC_CLASS_I_RECEPTOR_ACTIVITY,5,Down,6.26756705463432e-10,9.96292459004671e-06,LILRA5,LILRB2,LILRB4
2,GOBP_REGULATION_OF_T_CELL_COSTIMULATION,2,Down,5.63408597808575e-09,4.47797153538255e-05,LILRB2,LILRB4
3,GOMF_ATP_DEPENDENT_PROTEIN_FOLDING_CHAPERONE,27,Up,3.75965616236666e-07,0.00199211647856601,CCT5
4,GOBP_DETOXIFICATION_OF_COPPER_ION,7,Up,2.78543124677087e-06,0.0110693037746674,MT1E
5,GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,43,Up,5.90581982105564e-06,0.0187757823751001,
6,GOMF_MHC_CLASS_I_RECEPTOR_ACTIVITY,7,Down,1.09320206205507e-05,0.0289625666307122,LILRA5,LILRB2,LILRB4
7,GOBP_PROTEIN_FOLDING,177,Up,2.6201015787239e-05,0.0594987638505645,CCT5
8,GOBP_RESPONSE_TO_TYPE_I_INTERFERON,64,Up,3.39589402015603e-05,0.0609071339601271,
9,GOBP_DETOXIFICATION_OF_INORGANIC_COMPOUND,12,Up,3.44844115275003e-05,0.0609071339601271,MT1E
10,GOCC_ENDOCYTIC_VESICLE_LUMEN,10,Up,4.27530621040054e-05,0.067960267520527,
11,GOBP_RELAXATION_OF_CARDIAC_MUSCLE,10,Down,8.13101025090474e-05,0.10775049326845,
12,GOBP_FC_RECEPTOR_MEDIATED_INHIBITORY_SIGNALING_PATHWAY,4,Down,8.13415902882112e-05,0.10775049326845,LILRB2,LILRB4
13,GOBP_CARDIAC_CELL_FATE_COMMITMENT,4,Up,8.96191670196659e-05,0.109583559918816,TENM4
14,GOCC_ENDOPLASMIC_RETICULUM_CHAPERONE_COMPLEX,9,Up,0.000104348310282576,0.1105507843647,
15,GOBP_ADENOHYPOPHYSIS_DEVELOPMENT,1,Up,0.000111274065792351,0.1105507843647,HES1
16,GOBP_PANCREATIC_A_CELL_DIFFERENTIATION,1,Up,0.000111274065792351,0.1105507843647,HES1
17,GOCC_PROTEIN_FOLDING_CHAPERONE_COMPLEX,38,Up,0.000171821000801671,0.160662742867257,CCT5
18,GOMF_PROTEIN_FOLDING_CHAPERONE,50,Up,0.00019744738837884,0.17001207645458,CCT5
19,GOBP_ASCENDING_AORTA_DEVELOPMENT,2,Up,0.000203210207136199,0.17001207645458,HES1
20,GOBP_PROTEIN_REFOLDING,20,Up,0.000245371313749239,0.195021120167895,
21,GOBP_ISG15_PROTEIN_CONJUGATION,6,Up,0.000292337230120899,0.219983672335203,
22,GOBP_REGULATION_OF_EOSINOPHIL_MIGRATION,3,Down,0.000304456516820236,0.219983672335203,
23,GOBP_THYMOCYTE_MIGRATION,2,Down,0.000329091096640612,0.227444872704312,CCL20
24,HP_ABNORMAL_HYPNAGOGIA,6,Up,0.000365337324430897,0.241975087881398,P2RY11
25,HP_HYPNOPOMPIC_HALLUCINATION,4,Up,0.000423889695874982,0.269526024225149,P2RY11
26,GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS,68,Up,0.000463194718853838,0.274403772993062,LY6E
27,GOCC_ENDOPLASMIC_RETICULUM_LUMEN,149,Up,0.00047990785087192,0.274403772993062,ERAP2,GOLM1
28,GOBP_DE_NOVO_PROTEIN_FOLDING,37,Up,0.000483348367124166,0.274403772993062,
29,GOBP_NEURONAL_SIGNAL_TRANSDUCTION,3,Up,0.000514518548585918,0.28202713270075,P2RY11
30,GOBP_RESPONSE_TO_INTERFERON_BETA,24,Up,0.00053421005868857,0.283060103097117,
31,GOBP_PROTEIN_TRANSPORT_WITHIN_LIPID_BILAYER,4,Down,0.000558006128175201,0.286131142370096,RILPL1
32,GOBP_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING,27,Up,0.00059905752020435,0.297581823161511,
33,GOMF_CHEMOKINE_ACTIVITY,18,Down,0.000645653581878748,0.302601447902238,CCL20
34,GOBP_NEGATIVE_REGULATION_OF_CIRCADIAN_RHYTHM,8,Up,0.000657275056717889,0.302601447902238,
35,GOCC_CHAPERONIN_CONTAINING_T_COMPLEX,9,Up,0.00066627143159149,0.302601447902238,CCT5
36,GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION,3,Down,0.000760274149588102,0.325616331482608,LILRB2
37,GOMF_DOUBLE_STRANDED_RNA_ADENOSINE_DEAMINASE_ACTIVITY,2,Up,0.000762238606201286,0.325616331482608,
38,GOBP_POSITIVE_REGULATION_OF_TOLERANCE_INDUCTION,7,Down,0.000783219379101768,0.325616331482608,LILRB2,LILRB4
39,GOBP_DESMOSOME_ORGANIZATION,6,Up,0.000826534292806102,0.325616331482608,
40,GOBP_DEFENSE_RESPONSE_TO_FUNGUS,22,Down,0.000841986179980155,0.325616331482608,CLEC4D
41,GOBP_IMMUNE_RESPONSE_INHIBITING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,5,Down,0.000865363580144204,0.325616331482608,LILRB2,LILRB4
42,GOBP_REGULATION_OF_VIRAL_PROCESS,123,Up,0.000882228993883917,0.325616331482608,LY6E
43,HP_CHERRY_RED_SPOT_OF_THE_MACULA,13,Up,0.000906096537538464,0.325616331482608,
44,GOMF_G_PROTEIN_BETA_SUBUNIT_BINDING,6,Up,0.000928862069570476,0.325616331482608,CCT5
45,GOMF_BETA_2_ADRENERGIC_RECEPTOR_BINDING,3,Down,0.000938609239622339,0.325616331482608,
46,GOMF_UNFOLDED_PROTEIN_BINDING,89,Up,0.000942271719187214,0.325616331482608,CCT5
47,GOCC_PHOTORECEPTOR_OUTER_SEGMENT_MEMBRANE,6,Up,0.000975680183581008,0.326779207788211,
48,HP_DISTICHIASIS,5,Up,0.000986751508167724,0.326779207788211,
49,GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE,29,Down,0.00105114242291967,0.340999182749615,CCL20
50,GOBP_MUSCLE_ATROPHY,6,Down,0.00107401866996835,0.341452015556338,
